subject	activity	variable	Mean
28	SITTING	fBodyGyro-std-X	-0.784465639902913
28	SITTING	fBodyGyro-std-Y	-0.762735614126214
28	SITTING	fBodyGyro-std-Z	-0.738649933252427
28	SITTING	fBodyAccMag-std	-0.715164661849515
28	SITTING	fBodyBodyAccJerkMag-std	-0.726122136199029
28	SITTING	fBodyBodyGyroMag-std	-0.767012523398058
28	SITTING	fBodyBodyGyroJerkMag-std	-0.833674226650485
28	STANDING	tBodyAcc-mean-X	0.276120153465909
28	STANDING	tBodyAcc-mean-Y	-0.0196106242455114
28	STANDING	tBodyAcc-mean-Z	-0.111939260223295
28	STANDING	tGravityAcc-mean-X	0.596489908068182
28	STANDING	tGravityAcc-mean-Y	-0.159514371232955
28	STANDING	tGravityAcc-mean-Z	-0.0926602648977273
28	STANDING	tBodyAccJerk-mean-X	0.0824062308022727
28	STANDING	tBodyAccJerk-mean-Y	0.0141872457548864
28	STANDING	tBodyAccJerk-mean-Z	-0.00247734002281818
28	STANDING	tBodyGyro-mean-X	-0.0735291511680114
28	STANDING	tBodyGyro-mean-Y	-0.0451436890589205
28	STANDING	tBodyGyro-mean-Z	0.105692923933523
28	STANDING	tBodyGyroJerk-mean-X	-0.0860805048176136
28	STANDING	tBodyGyroJerk-mean-Y	-0.0437809983988636
28	STANDING	tBodyGyroJerk-mean-Z	-0.0626159225017045
28	STANDING	tBodyAccMag-mean	-0.569569991120455
28	STANDING	tGravityAccMag-mean	-0.569569991120455
28	STANDING	tBodyAccJerkMag-mean	-0.649224303329546
28	STANDING	tBodyGyroMag-mean	-0.607539045567045
28	STANDING	tBodyGyroJerkMag-mean	-0.760708643386364
28	STANDING	fBodyAcc-mean-X	-0.614814832168182
28	STANDING	fBodyAcc-mean-Y	-0.540562190071023
28	STANDING	fBodyAcc-mean-Z	-0.684319004011364
28	STANDING	fBodyAccJerk-mean-X	-0.650093316014205
28	STANDING	fBodyAccJerk-mean-Y	-0.629450020630682
28	STANDING	fBodyAccJerk-mean-Z	-0.749187660607954
28	STANDING	fBodyGyro-mean-X	-0.638634953056818
28	STANDING	fBodyGyro-mean-Y	-0.715582747721591
28	STANDING	fBodyGyro-mean-Z	-0.631127818871023
28	STANDING	fBodyAccMag-mean	-0.596766476930682
28	STANDING	fBodyBodyAccJerkMag-mean	-0.638582720019318
28	STANDING	fBodyBodyGyroMag-mean	-0.708848978369318
28	STANDING	fBodyBodyGyroJerkMag-mean	-0.783731989943182
28	STANDING	tBodyAcc-std-X	-0.608133788585227
28	STANDING	tBodyAcc-std-Y	-0.535146354788636
28	STANDING	tBodyAcc-std-Z	-0.660507169431818
28	STANDING	tGravityAcc-std-X	-0.973164266079545
28	STANDING	tGravityAcc-std-Y	-0.960933256704545
28	STANDING	tGravityAcc-std-Z	-0.945966059659091
28	STANDING	tBodyAccJerk-std-X	-0.643135700714773
28	STANDING	tBodyAccJerk-std-Y	-0.609963881289773
28	STANDING	tBodyAccJerk-std-Z	-0.773531586988636
28	STANDING	tBodyGyro-std-X	-0.711556711367045
28	STANDING	tBodyGyro-std-Y	-0.713427389630682
28	STANDING	tBodyGyro-std-Z	-0.622184131999432
28	STANDING	tBodyGyroJerk-std-X	-0.689791758278409
28	STANDING	tBodyGyroJerk-std-Y	-0.798979959488636
28	STANDING	tBodyGyroJerk-std-Z	-0.741845433806818
28	STANDING	tBodyAccMag-std	-0.607805066017045
28	STANDING	tGravityAccMag-std	-0.607805066017045
28	STANDING	tBodyAccJerkMag-std	-0.656365538846023
28	STANDING	tBodyGyroMag-std	-0.679673857163068
28	STANDING	tBodyGyroJerkMag-std	-0.784159789318182
28	STANDING	fBodyAcc-std-X	-0.606381585607955
28	STANDING	fBodyAcc-std-Y	-0.56224204456875
28	STANDING	fBodyAcc-std-Z	-0.675349070397727
28	STANDING	fBodyAccJerk-std-X	-0.668766481176136
28	STANDING	fBodyAccJerk-std-Y	-0.615705270717614
28	STANDING	fBodyAccJerk-std-Z	-0.796834974772727
28	STANDING	fBodyGyro-std-X	-0.735772226022727
28	STANDING	fBodyGyro-std-Y	-0.715167583522727
28	STANDING	fBodyGyro-std-Z	-0.655394226196591
28	STANDING	fBodyAccMag-std	-0.675726065523296
28	STANDING	fBodyBodyAccJerkMag-std	-0.683350492909091
28	STANDING	fBodyBodyGyroMag-std	-0.716597399028409
28	STANDING	fBodyBodyGyroJerkMag-std	-0.800627497215909
29	STANDING	tBodyAcc-mean-X	0.279111521944767
29	STANDING	tBodyAcc-mean-Y	-0.018471953048314
29	STANDING	tBodyAcc-mean-Z	-0.108675612269477
29	STANDING	tGravityAcc-mean-X	0.683067625610465
29	STANDING	tGravityAcc-mean-Y	0.115489757911628
29	STANDING	tGravityAcc-mean-Z	0.208215370043721
29	STANDING	tBodyAccJerk-mean-X	0.0788382324713372
29	STANDING	tBodyAccJerk-mean-Y	0.00900161248883721
29	STANDING	tBodyAccJerk-mean-Z	-0.00355290542467733
29	STANDING	tBodyGyro-mean-X	-0.0101831910869331
29	STANDING	tBodyGyro-mean-Y	-0.0882883296441861
29	STANDING	tBodyGyro-mean-Z	0.0881626266546221
29	STANDING	tBodyGyroJerk-mean-X	-0.100707751809855
29	STANDING	tBodyGyroJerk-mean-Y	-0.0464322029527616
29	STANDING	tBodyGyroJerk-mean-Z	-0.052785999031686
29	STANDING	tBodyAccMag-mean	-0.553585593347965
29	STANDING	tGravityAccMag-mean	-0.553585593347965
29	STANDING	tBodyAccJerkMag-mean	-0.664538060484884
29	STANDING	tBodyGyroMag-mean	-0.602228993700349
29	STANDING	tBodyGyroJerkMag-mean	-0.802293906366279
29	STANDING	fBodyAcc-mean-X	-0.579901000186134
29	STANDING	fBodyAcc-mean-Y	-0.587686308146221
29	STANDING	fBodyAcc-mean-Z	-0.680547675465116
29	STANDING	fBodyAccJerk-mean-X	-0.629875853152035
29	STANDING	fBodyAccJerk-mean-Y	-0.641289075786337
29	STANDING	fBodyAccJerk-mean-Z	-0.768433928313954
29	STANDING	fBodyGyro-mean-X	-0.685747413486628
29	STANDING	fBodyGyro-mean-Y	-0.735972301656977
29	STANDING	fBodyGyro-mean-Z	-0.689221357718023
29	STANDING	fBodyAccMag-mean	-0.589294014734302
29	STANDING	fBodyBodyAccJerkMag-mean	-0.609879937469099
29	STANDING	fBodyBodyGyroMag-mean	-0.722018434984302
29	STANDING	fBodyBodyGyroJerkMag-mean	-0.840464164156977
29	STANDING	tBodyAcc-std-X	-0.574295395364826
29	STANDING	tBodyAcc-std-Y	-0.598400275636657
29	STANDING	tBodyAcc-std-Z	-0.606461283926453
29	STANDING	tGravityAcc-std-X	-0.973282885843023
29	STANDING	tGravityAcc-std-Y	-0.964643161017442
29	STANDING	tGravityAcc-std-Z	-0.941621790232558
29	STANDING	tBodyAccJerk-std-X	-0.623456414216366
29	STANDING	tBodyAccJerk-std-Y	-0.635499779848779
29	STANDING	tBodyAccJerk-std-Z	-0.793746797790698
29	STANDING	tBodyGyro-std-X	-0.73469927369157
29	STANDING	tBodyGyro-std-Y	-0.634569173421512
29	STANDING	tBodyGyro-std-Z	-0.713864583982558
29	STANDING	tBodyGyroJerk-std-X	-0.736117664139535
29	STANDING	tBodyGyroJerk-std-Y	-0.853639613139535
29	STANDING	tBodyGyroJerk-std-Z	-0.770221314302326
29	STANDING	tBodyAccMag-std	-0.579067216088081
29	STANDING	tGravityAccMag-std	-0.579067216088081
29	STANDING	tBodyAccJerkMag-std	-0.620472049862791
29	STANDING	tBodyGyroMag-std	-0.653732301592151
29	STANDING	tBodyGyroJerkMag-std	-0.840156364186047
29	STANDING	fBodyAcc-std-X	-0.5727879490375
29	STANDING	fBodyAcc-std-Y	-0.630978844851831
29	STANDING	fBodyAcc-std-Z	-0.602550925183721
29	STANDING	fBodyAccJerk-std-X	-0.651564188964826
29	STANDING	fBodyAccJerk-std-Y	-0.655526116655523
29	STANDING	fBodyAccJerk-std-Z	-0.818292780813954
29	STANDING	fBodyGyro-std-X	-0.752567831707849
29	STANDING	fBodyGyro-std-Y	-0.588857987485174
29	STANDING	fBodyGyro-std-Z	-0.749163172296512
29	STANDING	fBodyAccMag-std	-0.639314176054942
29	STANDING	fBodyBodyAccJerkMag-std	-0.636434470547384
29	STANDING	fBodyBodyGyroMag-std	-0.671454324368401
29	STANDING	fBodyBodyGyroJerkMag-std	-0.851462426569767
30	STANDING	tBodyAcc-mean-X	0.276305836721932
30	STANDING	tBodyAcc-mean-Y	-0.0175856077340209
30	STANDING	tBodyAcc-mean-Z	-0.10589355727859
30	STANDING	tGravityAcc-mean-X	0.696858200678851
30	STANDING	tGravityAcc-mean-Y	0.0512698188974987
30	STANDING	tGravityAcc-mean-Z	0.184343178348037
30	STANDING	tBodyAccJerk-mean-X	0.0734799270148825
30	STANDING	tBodyAccJerk-mean-Y	0.00730438257971279
30	STANDING	tBodyAccJerk-mean-Z	-0.000653871890373369
30	STANDING	tBodyGyro-mean-X	-0.0354229280326632
30	STANDING	tBodyGyro-mean-Y	-0.0717482452402089
30	STANDING	tBodyGyro-mean-Z	0.0834544586693995
30	STANDING	tBodyGyroJerk-mean-X	-0.0926769005274151
30	STANDING	tBodyGyroJerk-mean-Y	-0.0412903779669452
30	STANDING	tBodyGyroJerk-mean-Z	-0.0493556177875196
30	STANDING	tBodyAccMag-mean	-0.538131194183003
30	STANDING	tGravityAccMag-mean	-0.538131194183003
30	STANDING	tBodyAccJerkMag-mean	-0.697050126998956
30	STANDING	tBodyGyroMag-mean	-0.510032754098198
30	STANDING	tBodyGyroJerkMag-mean	-0.785870931331593
30	STANDING	fBodyAcc-mean-X	-0.635650125322193
30	STANDING	fBodyAcc-mean-Y	-0.55849001001906
30	STANDING	fBodyAcc-mean-Z	-0.634958546900783
30	STANDING	fBodyAccJerk-mean-X	-0.685307771157441
30	STANDING	fBodyAccJerk-mean-Y	-0.671673670524282
30	STANDING	fBodyAccJerk-mean-Z	-0.755432212793734
30	STANDING	fBodyGyro-mean-X	-0.667418236692689
30	STANDING	fBodyGyro-mean-Y	-0.629910665959817
30	STANDING	fBodyGyro-mean-Z	-0.615699347830287
30	STANDING	fBodyAccMag-mean	-0.600372067046214
30	STANDING	fBodyBodyAccJerkMag-mean	-0.656339723754047
30	STANDING	fBodyBodyGyroMag-mean	-0.669600510563003
30	STANDING	fBodyBodyGyroJerkMag-mean	-0.811292332428198
30	STANDING	tBodyAcc-std-X	-0.615890785389034
30	STANDING	tBodyAcc-std-Y	-0.519047387875457
30	STANDING	tBodyAcc-std-Z	-0.522643273772115
30	STANDING	tGravityAcc-std-X	-0.974319118563969
30	STANDING	tGravityAcc-std-Y	-0.952288292767624
30	STANDING	tGravityAcc-std-Z	-0.92943263464752
30	STANDING	tBodyAccJerk-std-X	-0.679007254150131
30	STANDING	tBodyAccJerk-std-Y	-0.6607705539047
30	STANDING	tBodyAccJerk-std-Z	-0.781644485013055
30	STANDING	tBodyGyro-std-X	-0.671005846122715
30	STANDING	tBodyGyro-std-Y	-0.538990663942298
30	STANDING	tBodyGyro-std-Z	-0.589783442185379
30	STANDING	tBodyGyroJerk-std-X	-0.780636429556136
30	STANDING	tBodyGyroJerk-std-Y	-0.79894807305483
30	STANDING	tBodyGyroJerk-std-Z	-0.76322854691906
30	STANDING	tBodyAccMag-std	-0.588158111633681
30	STANDING	tGravityAccMag-std	-0.588158111633681
30	STANDING	tBodyAccJerkMag-std	-0.658972148093473
30	STANDING	tBodyGyroMag-std	-0.573779428671018
30	STANDING	tBodyGyroJerkMag-std	-0.810398514673629
30	STANDING	fBodyAcc-std-X	-0.609238911508407
30	STANDING	fBodyAcc-std-Y	-0.531321491840992
30	STANDING	fBodyAcc-std-Z	-0.506570361273995
30	STANDING	fBodyAccJerk-std-X	-0.701879208571802
30	STANDING	fBodyAccJerk-std-Y	-0.672622022924282
30	STANDING	fBodyAccJerk-std-Z	-0.807184940939948
30	STANDING	fBodyGyro-std-X	-0.676801995680601
30	STANDING	fBodyGyro-std-Y	-0.496310421449608
30	STANDING	fBodyGyro-std-Z	-0.620253390415144
30	STANDING	fBodyAccMag-std	-0.646522810920757
30	STANDING	fBodyBodyAccJerkMag-std	-0.664600262443812
30	STANDING	fBodyBodyGyroMag-std	-0.589192650089817
30	STANDING	fBodyBodyGyroJerkMag-std	-0.822805618746736
