"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pullutant Standard","Metric Used","Method Name","Year","Units of Measure","Event Type","Observation Count","Observation Percent","Valid Day Count","Required Day Count","Exceptional Data Count","Null Data Count","Primary Exceedance Count","Secondary Exceedance Count","Certification Indicator","Num Obs Below MDL","Arithmetic Mean","Arithmetic Standard Dev","1st Max Value","1st Max DateTime","2nd Max Value","2nd Max DateTime","3rd Max Value","3rd Max DateTime","4th Max Value","4th Max DateTime","1st Max Non Overlapping Value","1st NO Max DateTime","2nd Max Non Overlapping Value","2nd NO Max DateTime","99th Percentile","98th Percentile","95th Percentile","90th Percentile","75th Percentile","50th Percentile","10th Percentile","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"06","081","1001","88101",3,37.482934,-122.20337,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,14.748387,8.038983,35,"2014-01-01 00:00",32.4,"2014-01-24 00:00",27.3,"2014-01-07 00:00",24.8,"2014-01-17 00:00","","","","",35,35,32.4,24.8,20.6,13,5.9,"Redwood City","897 BARRON AVE.","California","San Mateo","Redwood City","San Francisco-Oakland-Fremont, CA","2014-02-21"
"06","085","0002","88101",3,36.999571,-121.574684,"NAD83","PM2.5 - Local Conditions","1 HOUR","","Observed Values","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",738,8,31,365,0,0,"","","Certification not required",0,11.144986,6.227427,52,"2014-01-01 00:00",32,"2014-01-07 19:00",32,"2014-01-24 11:00",31,"2014-01-24 21:00","","","","",29,27,22,19,15,10,4,"Gilroy - 9th St","9TH & PRINCEVILLE","California","Santa Clara","Gilroy","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0002","88101",3,36.999571,-121.574684,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","Daily Mean","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,0,0,"Certification not required",0,11.119355,4.264068,21.7,"2014-01-01 00:00",19,"2014-01-24 00:00",17.3,"2014-01-07 00:00",15.3,"2014-01-04 00:00","","","","",21.7,21.7,19,15.3,14.4,11,6.3,"Gilroy - 9th St","9TH & PRINCEVILLE","California","Santa Clara","Gilroy","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0002","88101",3,36.999571,-121.574684,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,11.119355,4.264068,21.7,"2014-01-01 00:00",19,"2014-01-24 00:00",17.3,"2014-01-07 00:00",15.3,"2014-01-04 00:00","","","","",21.7,21.7,19,15.3,14.4,11,6.3,"Gilroy - 9th St","9TH & PRINCEVILLE","California","Santa Clara","Gilroy","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42101",1,37.348497,-121.894898,"NAD83","Carbon monoxide","1 HOUR","CO 1-hour 1971","Obseved hourly values","INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE",2014,"Parts per million","No Events",674,8,31,365,0,0,0,0,"Certification not required",0,0.893389,0.563066,2.43,"2014-01-21 08:00",2.419,"2014-01-22 08:00",2.35,"2014-01-16 08:00",2.298,"2014-01-17 21:00","","","","",2.232,2.105,1.867,1.711,1.351,0.758,0.239,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42101",1,37.348497,-121.894898,"NAD83","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","8-Hour running average (end hour) of observed hourly values","",2014,"Parts per million","No Events",729,8,30,365,0,0,0,0,"Certification not required",0,0.914129,0.460238,1.9,"2014-01-01 07:00",1.9,"2014-01-18 02:00",1.9,"2014-01-18 03:00",1.9,"2014-01-18 04:00",1.9,"2014-01-01 07:00",1.9,"2014-01-18 02:00",1.8,1.7,1.6,1.5,1.3,0.9,0.3,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42401",1,37.348497,-121.894898,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE",2014,"Parts per billion","No Events",643,7,31,365,0,0,0,"","Certification not required",0,1.106452,0.523409,1.8,"2014-01-22 08:00",1.7,"2014-01-02 11:00",1.7,"2014-01-17 08:00",1.6,"2014-01-07 13:00","","","","",1.8,1.8,1.7,1.6,1.6,1.3,0.3,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42401",1,37.348497,-121.894898,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE",2014,"Parts per billion","No Events",643,7,31,365,0,0,"","","Certification not required",0,0.54339,0.434636,1.8,"2014-01-22 08:00",1.8,"2014-01-22 09:00",1.7,"2014-01-02 11:00",1.7,"2014-01-17 08:00","","","","",1.6,1.4,1.3,1.1,0.8,0.6,-0.1,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42401",1,37.348497,-121.894898,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,0.53871,0.347061,0.9,"2014-01-02 00:00",0.9,"2014-01-03 00:00",0.9,"2014-01-06 00:00",0.9,"2014-01-07 00:00","","","","",0.9,0.9,0.9,0.9,0.8,0.6,0,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42401",1,37.348497,-121.894898,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",180,6,26,365,0,0,"",0,"Certification not required",0,0.548889,0.402713,1.3,"2014-01-02 11:00",1.3,"2014-01-07 14:00",1.3,"2014-01-17 11:00",1.3,"2014-01-22 08:00","","","","",1.3,1.3,1.2,1.1,0.9,0.6,0,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42406",1,37.348497,-121.894898,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",682,8,31,365,0,0,"","","Certification not required",0,0.707625,0.524972,3.6,"2014-01-06 15:00",2.5,"2014-01-01 07:00",2.2,"2014-01-20 10:00",2,"2014-01-02 11:00","","","","",1.9,1.9,1.6,1.4,1,0.7,0,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42600",2,37.348497,-121.894898,"NAD83","Reactive oxides of nitrogen (NOy)","1 HOUR","","Observed Values","Instrumental - Chemiluminescence Teledyne API 200 EU/501",2014,"Parts per billion","No Events",706,8,31,365,0,0,"","","Certification not required",0,85.325212,61.082625,279.5,"2014-01-07 07:00",274.2,"2014-01-22 08:00",272.9,"2014-01-21 08:00",271,"2014-01-16 08:00","","","","",255.4,228.6,195,168.5,126.8,78.8,12.4,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42601",1,37.348497,-121.894898,"NAD83","Nitric oxide (NO)","1 HOUR","","Observed Values","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",674,8,31,365,0,0,"","","Certification not required",0,52.069881,51.561114,227.3,"2014-01-22 08:00",222.4,"2014-01-17 08:00",221.1,"2014-01-24 08:00",220.5,"2014-01-21 08:00","","","","",201,181.2,149.5,121.8,87.6,34.4,1.8,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42601",2,37.348497,-121.894898,"NAD83","Nitric oxide (NO)","1 HOUR","","Observed Values","Instrumental - Chemiluminescence Teledyne API 200 EU/501",2014,"Parts per billion","No Events",698,8,31,365,0,0,"","","Certification not required",0,53.310888,50.907149,222.1,"2014-01-22 08:00",221,"2014-01-07 07:00",220.2,"2014-01-21 08:00",219.5,"2014-01-16 08:00","","","","",207.3,182.5,147.2,122.5,86.6,38.4,1.6,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42602",1,37.348497,-121.894898,"NAD83","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour","Daily Maximum 1-hour average","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",674,8,31,365,0,0,0,"","Certification not required",0,44.719355,10.950934,58.4,"2014-01-17 18:00",57.7,"2014-01-24 19:00",56.9,"2014-01-22 09:00",56.4,"2014-01-16 19:00","","","","",58.4,58.4,57.7,56.4,54.6,47.5,30.2,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42602",1,37.348497,-121.894898,"NAD83","Nitrogen dioxide (NO2)","1 HOUR","NO2 Annual 1971","Observed values","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",674,8,31,365,0,0,"","","Certification not required",0,31.369733,13.324011,58.4,"2014-01-17 18:00",57.7,"2014-01-24 19:00",57.7,"2014-01-24 20:00",57,"2014-01-24 18:00","","","","",56,54.8,51.8,48,41,32.7,10.1,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","42603",1,37.348497,-121.894898,"NAD83","Oxides of nitrogen (NOx)","1 HOUR","","Observed Values","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",674,8,31,365,0,0,"","","Certification not required",0,83.438576,60.312369,274.1,"2014-01-22 08:00",271.6,"2014-01-21 08:00",269.5,"2014-01-17 08:00",269,"2014-01-24 08:00","","","","",250.3,223.1,191.3,167.1,126.6,74.1,11.6,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","44201",1,37.348497,-121.894898,"NAD83","Ozone","1 HOUR","Ozone 1-hour Daily 2005","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)","INSTRUMENTAL - ULTRA VIOLET",2014,"Parts per million","No Events",674,8,31,365,0,0,0,0,"Certification not required",385,0.027097,0.006872,0.047,"2014-01-26 16:00",0.037,"2014-01-30 14:00",0.036,"2014-01-14 15:00",0.034,"2014-01-09 12:00","","","","",0.047,0.047,0.037,0.034,0.031,0.027,0.02,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","44201",1,37.348497,-121.894898,"NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 1997","Daily maximum of 8 hour running average of observed hourly values","",2014,"Parts per million","No Events",729,8,30,365,0,0,0,0,"Certification not required",0,0.0176,0.00705,0.033,"2014-01-26 11:00",0.032,"2014-01-30 10:00",0.03,"2014-01-09 11:00",0.027,"2014-01-08 09:00","","","","",0.033,0.033,0.032,0.03,0.022,0.016,0.01,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","44201",1,37.348497,-121.894898,"NAD83","Ozone","8-HR RUN AVG BEGIN HOUR","Ozone 8-Hour 2008","Daily maximum of 8 hour running average of observed hourly values","",2014,"Parts per million","No Events",729,8,30,365,0,0,0,0,"Certification not required",0,0.0176,0.00705,0.033,"2014-01-26 11:00",0.032,"2014-01-30 10:00",0.03,"2014-01-09 11:00",0.027,"2014-01-08 09:00","","","","",0.033,0.033,0.032,0.03,0.022,0.016,0.01,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","88101",3,37.348497,-121.894898,"NAD83","PM2.5 - Local Conditions","1 HOUR","","Observed Values","Met One BAM-1020 Mass Monitor w/VSCC - Beta Attenuation",2014,"Micrograms/cubic meter (LC)","No Events",738,8,31,365,0,0,"","","Certification not required",0,20.789973,14.30509,112,"2014-01-01 03:00",109,"2014-01-01 01:00",99,"2014-01-01 07:00",90,"2014-01-01 02:00","","","","",83,51,42,38,29,20,4,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","88101",3,37.348497,-121.894898,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 24-hour 2006","Daily Mean","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,2,2,"Certification not required",0,20.706452,11.94155,60.4,"2014-01-01 00:00",37.3,"2014-01-02 00:00",34.7,"2014-01-24 00:00",32.6,"2014-01-03 00:00","","","","",60.4,60.4,37.3,32.6,27.2,20.7,7.7,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","0005","88101",3,37.348497,-121.894898,"NAD83","PM2.5 - Local Conditions","24-HR BLK AVG","PM25 Annual 2006","Quarterly Means of Daily Means","",2014,"Micrograms/cubic meter (LC)","No Events",31,8,31,365,0,0,"","","Certification not required",0,20.706452,11.94155,60.4,"2014-01-01 00:00",37.3,"2014-01-02 00:00",34.7,"2014-01-24 00:00",32.6,"2014-01-03 00:00","","","","",60.4,60.4,37.3,32.6,27.2,20.7,7.7,"San Jose - Jackson St.","158B JACKSON ST","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-21"
"06","085","2010","14129",3,37.457621,-122.112286,"NAD83","Lead (TSP) LC","24 HOUR","Lead 3-Month 2009","Observed Values","Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid",2014,"Micrograms/cubic meter (LC)","No Events",2,3,2,61,0,0,0,0,"Certification not required",0,0.071,0.042426,0.101,"2014-01-05 00:00",0.041,"2014-01-11 00:00","","","","","","","","",0.101,0.101,0.101,0.101,0.101,0.101,0.041,"Palo Alto Airport","Palo Alto Airport, 1925 Embarcadero Road, Palo Alto","California","Santa Clara","Palo Alto","San Jose-Sunnyvale-Santa Clara, CA","2014-02-05"
"06","085","2010","68105",3,37.457621,-122.112286,"NAD83","Ambient Temperature","24 HOUR","","Observed Values","Instrumental - Off Site Avg.Temperature",2014,"Degrees Centigrade","No Events",2,3,2,61,0,0,"","","Certification not required",0,12.35,0.212132,12.5,"2014-01-05 00:00",12.2,"2014-01-11 00:00","","","","","","","","",12.5,12.5,12.5,12.5,12.5,12.5,12.2,"Palo Alto Airport","Palo Alto Airport, 1925 Embarcadero Road, Palo Alto","California","Santa Clara","Palo Alto","San Jose-Sunnyvale-Santa Clara, CA","2014-02-05"
"06","085","2010","68108",3,37.457621,-122.112286,"NAD83","Sample Baro Pressure","24 HOUR","","Observed Values","Instrumental - Off Site Avg.  pressure",2014,"Millimeters (mercury)","No Events",2,3,2,61,0,0,"","","Certification not required",0,763.5,0.707107,764,"2014-01-11 00:00",763,"2014-01-05 00:00","","","","","","","","",764,764,764,764,764,764,763,"Palo Alto Airport","Palo Alto Airport, 1925 Embarcadero Road, Palo Alto","California","Santa Clara","Palo Alto","San Jose-Sunnyvale-Santa Clara, CA","2014-02-05"
"06","085","2011","14129",3,37.329841,-121.815438,"NAD83","Lead (TSP) LC","24 HOUR","Lead 3-Month 2009","Observed Values","Hi-Vol - Inductively Coupled Plasma-Mass Spectrometry Acid filter extraction with nitric and hydrochloric acid",2014,"Micrograms/cubic meter (LC)","No Events",2,3,2,61,0,0,0,0,"Certification not required",0,0.077,0.057983,0.118,"2014-01-05 00:00",0.036,"2014-01-11 00:00","","","","","","","","",0.118,0.118,0.118,0.118,0.118,0.118,0.036,"Reid Hillview Airport","2500 Cummingham Avenue, San Jose","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-05"
"06","085","2011","68105",3,37.329841,-121.815438,"NAD83","Ambient Temperature","24 HOUR","","Observed Values","Instrumental - Off Site Avg.Temperature",2014,"Degrees Centigrade","No Events",2,3,2,61,0,0,"","","Certification not required",0,13.95,0.919239,14.6,"2014-01-05 00:00",13.3,"2014-01-11 00:00","","","","","","","","",14.6,14.6,14.6,14.6,14.6,14.6,13.3,"Reid Hillview Airport","2500 Cummingham Avenue, San Jose","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-05"
"06","085","2011","68108",3,37.329841,-121.815438,"NAD83","Sample Baro Pressure","24 HOUR","","Observed Values","Instrumental - Off Site Avg.  pressure",2014,"Millimeters (mercury)","No Events",2,3,2,61,0,0,"","","Certification not required",0,765,1.414214,766,"2014-01-11 00:00",764,"2014-01-05 00:00","","","","","","","","",766,766,766,766,766,766,764,"Reid Hillview Airport","2500 Cummingham Avenue, San Jose","California","Santa Clara","San Jose","San Jose-Sunnyvale-Santa Clara, CA","2014-02-05"
"06","095","0004","42101",1,38.102507,-122.237976,"NAD83","Carbon monoxide","1 HOUR","CO 1-hour 1971","Obseved hourly values","INSTRUMENTAL - NONDISPERSIVE INFRARED",2014,"Parts per million","No Events",701,8,31,365,0,0,0,0,"Certification not required",418,0.6097,0.530511,2.5,"2014-01-01 01:00",2.4,"2014-01-21 19:00",2.3,"2014-01-24 21:00",2.3,"2014-01-24 23:00","","","","",2.1,2,1.8,1.5,0.9,0.25,0.25,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42101",1,38.102507,-122.237976,"NAD83","Carbon monoxide","8-HR RUN AVG END HOUR","CO 8-hour 1971","8-Hour running average (end hour) of observed hourly values","",2014,"Parts per million","No Events",723,8,29,365,0,0,0,0,"Certification not required",0,0.62545,0.412733,2.1,"2014-01-25 03:00",2,"2014-01-01 06:00",2,"2014-01-25 02:00",1.9,"2014-01-01 07:00",2.1,"2014-01-25 03:00",2,"2014-01-01 06:00",1.8,1.6,1.5,1.3,0.9,0.4,0.3,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42401",1,38.102507,-122.237976,"NAD83","Sulfur dioxide","1 HOUR","SO2 1-hour 2010","Daily maximum 1-hour average","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",671,8,31,365,0,0,0,"","Certification not required",0,1.745161,1.025618,5,"2014-01-01 01:00",4.6,"2014-01-22 14:00",3.7,"2014-01-21 19:00",2.3,"2014-01-07 15:00","","","","",5,5,4.6,2.3,2,1.6,0.7,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42401",1,38.102507,-122.237976,"NAD83","Sulfur dioxide","1 HOUR","SO2 Annual 1971","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",671,8,31,365,0,0,"","","Certification not required",0,0.807154,0.613147,5,"2014-01-01 01:00",4.6,"2014-01-22 14:00",3.7,"2014-01-21 19:00",3.6,"2014-01-22 13:00","","","","",2.8,2.2,1.9,1.6,1.2,0.6,0.2,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42401",1,38.102507,-122.237976,"NAD83","Sulfur dioxide","24-HR BLK AVG","SO2 24-hour 1971","Daily Average of observed values","",2014,"Parts per billion","No Events",31,8,31,365,0,0,0,"","Certification not required",0,0.816129,0.4196,2,"2014-01-01 00:00",2,"2014-01-22 00:00",1.2,"2014-01-03 00:00",1.2,"2014-01-21 00:00","","","","",2,2,2,1.2,1,0.7,0.3,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42401",1,38.102507,-122.237976,"NAD83","Sulfur dioxide","3-HR BLK AVG","SO2 3-hour 1971","3-Hour block average of observed hourly values","",2014,"Parts per billion","No Events",204,7,28,365,0,0,"",0,"Certification not required",0,0.771078,0.586966,3.5,"2014-01-01 02:00",3.5,"2014-01-22 14:00",2.6,"2014-01-21 20:00",2.1,"2014-01-01 20:00","","","","",2.6,2.1,1.8,1.5,1.1,0.6,0.2,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42406",1,38.102507,-122.237976,"NAD83","SO2 max 5-min avg","1 HOUR","","Observed Values","INSTRUMENTAL - PULSED FLUORESCENT",2014,"Parts per billion","No Events",675,8,31,365,0,0,"","","Certification not required",0,1.025037,0.830901,10.4,"2014-01-21 19:00",8.8,"2014-01-01 01:00",7,"2014-01-22 14:00",4.7,"2014-01-22 11:00","","","","",3.6,2.6,2.2,1.9,1.4,0.8,0.4,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42601",1,38.102507,-122.237976,"NAD83","Nitric oxide (NO)","1 HOUR","","Observed Values","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",700,8,31,365,0,0,"","","Certification not required",0,26.703429,39.39336,186.8,"2014-01-22 07:00",168.2,"2014-01-22 06:00",167.5,"2014-01-21 21:00",162.4,"2014-01-21 20:00","","","","",158.1,141.2,108,95.8,36.9,4.8,1.1,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
"06","095","0004","42602",1,38.102507,-122.237976,"NAD83","Nitrogen dioxide (NO2)","1 HOUR","NO2 1-hour","Daily Maximum 1-hour average","INSTRUMENTAL - CHEMILUMINESCENCE",2014,"Parts per billion","No Events",700,8,31,365,0,0,0,"","Certification not required",0,36.022581,9.618271,50.1,"2014-01-24 00:00",47.6,"2014-01-16 19:00",45.1,"2014-01-22 18:00",43.8,"2014-01-18 19:00","","","","",50.1,50.1,47.6,43.8,42.1,39.9,19,"Vallejo - Tuolumne St.","304 TUOLUMNE ST.","California","Solano","Vallejo","Vallejo-Fairfield, CA","2014-02-21"
